gift_id,price
GF_28279,43.32
GF_28328,71.54
GF_28408,46.88
GF_28379,43.08
GF_28412,43.98
GF_28382,45.93
GF_28349,45.32
GF_28387,40.86
GF_28467,112.12
GF_28527,129.1
GF_28514,42.29
GF_28550,42.29
GF_28592,45.36
GF_28579,41.88
GF_28562,76.38
GF_28560,83.23
GF_26523,120.42
GF_26587,101.17
GF_26580,143.15
GF_26636,70.74
GF_26614,68.1
GF_26595,129.82
GF_26630,142.46
GF_26795,78.5
GF_26786,78.65
GF_26774,88.11
GF_26862,132.32
GF_26825,61.63
GF_26815,61.63
GF_26716,117.95
GF_26723,87.44
GF_26906,63.8
GF_26893,61.97
GF_26992,75.8
GF_26986,69.25
GF_26978,72.21
GF_26972,114.99
GF_27097,74.48
GF_27098,73.9
GF_26944,76.78
GF_27155,38.75
GF_27171,79.51
GF_27211,65.13
GF_27199,39.74
GF_27289,63.02
GF_27188,39.11
GF_27291,64.08
GF_27246,100.32
GF_27294,63.02
GF_27050,43.88
GF_27393,53.14
GF_27542,43.64
GF_27471,60.62
GF_27470,59.98
GF_27547,43.73
GF_27483,44.55
GF_27444,67.09
GF_27452,67.09
GF_27595,53.41
GF_27643,148.2
GF_27701,101.7
GF_27688,72.23
GF_27675,88.42
GF_27777,81.81
GF_27742,111.19
GF_27726,95.69
GF_28421,59.09
GF_26521,83.42
GF_26484,135.33
GF_28669,53.06
GF_28670,65.16
GF_28672,65.16
GF_28683,41.75
GF_28745,101.71
GF_28893,215.3
GF_28861,94.93
GF_28960,126.79
GF_28932,129.04
GF_28988,106.92
GF_28987,106.92
GF_29022,101.43
GF_29006,100.44
GF_29014,100.87
GF_29038,100.91
GF_29057,106.9
GF_29000,68.28
GF_29060,108.46
GF_29094,130
GF_29074,103.48
GF_29088,86.03
GF_29085,104.42
GF_28993,68.28
GF_29104,172.95
GF_29114,115.06
GF_27817,79.63
GF_27794,102.91
GF_27831,63.89
GF_27910,66.16
GF_27880,100.36
GF_27888,99.59
GF_27905,83.94
GF_28012,158.72
GF_28052,202.87
GF_27991,123.89
GF_27986,120.3
GF_27984,125.88
GF_28122,142.45
GF_28066,196.84
GF_28208,50.35
GF_28202,51.34
GF_28308,98.57
GF_28256,51.12
GF_28225,77.86
GF_28231,77.99
GF_28233,51.29
GF_28302,100.37
GF_28345,70.73
GF_28269,42.43
GF_28282,74.96
GF_28403,83.47
GF_28399,110
GF_28348,45.35
GF_28431,50.04
GF_28455,101.54
GF_28460,72.81
GF_28525,115.14
GF_28528,96.14
GF_28499,71.03
GF_28619,34.4
GF_28635,80.24
GF_28638,80.18
GF_26555,147.8
GF_26559,96.3
GF_26548,138.31
GF_26606,64.48
GF_26598,62
GF_26672,97.05
GF_26572,124.25
GF_26664,57.51
GF_26703,75.48
GF_26655,57.53
GF_26738,197.82
GF_26661,66.36
GF_26792,78.5
GF_26780,79.42
GF_26845,72.9
GF_26912,86.21
GF_26940,68.6
GF_26875,67.17
GF_27016,87.95
GF_27008,50.84
GF_26950,138.46
GF_27283,94.5
GF_27106,89.21
GF_27102,164.46
GF_27117,165.29
GF_27214,65.18
GF_27160,40.46
GF_27233,51.68
GF_27227,51.69
GF_27434,49.52
GF_27371,63.17
GF_27404,64
GF_27416,151.65
GF_27512,43.64
GF_27531,44.79
GF_27516,43.64
GF_27515,43.64
GF_27468,59.76
GF_27501,114.83
GF_27560,38.37
GF_27476,37.23
GF_27598,53.3
GF_27586,52.54
GF_27669,73.38
GF_27674,89.1
GF_27694,71.45
GF_27662,39.22
GF_27670,101.8
GF_27736,110.88
GF_28696,39.47
GF_28728,108.36
GF_28756,82.91
GF_28742,101.71
GF_28778,106.26
GF_28758,76.24
GF_28780,97.78
GF_28809,107.25
GF_28902,218.12
GF_28859,94.69
GF_28849,96.82
GF_28867,126.65
GF_28953,95.24
GF_28966,83.41
GF_29002,107.78
GF_29045,99.36
GF_29036,99.5
GF_29059,108.21
GF_29134,101.54
GF_27803,61.75
GF_27857,103.63
GF_27814,79.42
GF_27889,100.41
GF_27887,99.32
GF_27919,65.74
GF_27899,100.82
GF_27900,100.07
GF_27972,90.25
GF_27938,106.74
GF_27955,44.1
GF_28046,162.2
GF_28056,88.2
GF_28054,88.68
GF_28002,133.75
GF_28103,85.59
GF_28098,105.72
GF_28139,122.7
GF_28074,196.85
GF_28068,96.73
GF_28235,51.29
GF_28172,65.13
GF_28288,43.42
GF_28147,66.64
GF_28410,43.99
GF_28404,81.81
GF_28454,101.38
GF_28451,58.4
GF_28520,154.37
GF_28586,62.95
GF_26532,138.2
GF_26539,65.56
GF_26540,65.56
GF_26566,92.72
GF_26625,61.74
GF_26702,90.78
GF_26658,57.54
GF_26846,85.05
GF_26800,121.79
GF_26804,131.43
GF_26763,54.09
GF_26857,101.81
GF_26842,57.42
GF_27002,82.58
GF_26998,82.51
GF_26989,75.62
GF_27266,52.74
GF_27181,43.66
GF_27207,74.7
GF_27278,92.39
GF_27320,88.43
GF_27187,39.11
GF_27373,59.47
GF_27375,59.47
GF_27341,103.41
GF_27367,63.16
GF_27395,64.35
GF_27466,60.25
GF_27495,44.15
GF_27508,72.36
GF_27461,37.44
GF_27588,53.43
GF_27582,55.65
GF_27671,71.14
GF_27565,78.38
GF_27715,62.03
GF_27769,83.26
GF_27783,80.62
GF_27780,81.1
GF_27750,112.46
GF_27723,96.96
GF_27714,75.36
GF_28422,59.05
GF_26509,55.06
GF_26516,56.65
GF_26495,53.64
GF_26496,53.64
GF_28660,115.24
GF_28724,65.03
GF_28729,132.32
GF_28753,79.35
GF_28786,129.54
GF_28909,216.82
GF_28895,216.55
GF_28887,214.99
GF_28950,97.84
GF_28942,126.65
GF_28979,106.77
GF_28978,106.75
GF_29021,108.03
GF_29082,96.48
GF_29070,104.15
GF_29091,104.42
GF_29103,182.85
GF_29131,99.68
GF_29137,103.23
GF_27793,104.56
GF_27828,62.08
GF_27806,82.1
GF_27911,67.45
GF_27897,100.58
GF_27895,99.9
GF_27863,69.94
GF_27979,80.27
GF_27859,48.85
GF_27867,69.47
GF_28044,160.84
GF_28107,88.59
GF_28081,125.26
GF_28092,89.7
GF_28069,96.73
GF_28298,124.47
GF_28238,51.29
GF_28178,140.45
GF_28188,54.2
GF_28287,42.97
GF_28270,42.97
GF_28169,69.56
GF_28365,46.17
GF_28354,45.29
GF_28355,49.29
GF_28414,108.82
GF_28438,34.77
GF_28434,50.04
GF_28468,72.81
GF_28475,45.66
GF_28524,123.68
GF_28510,42.11
GF_28480,71.03
GF_28631,34.4
GF_28588,62.95
GF_28561,77.89
GF_26583,143.97
GF_26632,68.99
GF_26620,49.72
GF_26612,68.11
GF_26677,75.71
GF_26707,70.62
GF_26767,57.7
GF_26788,78.62
GF_26762,53.97
GF_26808,61.19
GF_26823,61.58
GF_26939,73.41
GF_26877,66.99
GF_26997,82.51
GF_26954,65.97
GF_26949,53.61
GF_27201,74.71
GF_27127,54.25
GF_27115,166.77
GF_27110,164.8
GF_27173,78.3
GF_27137,40.23
GF_27080,135.2
GF_27081,44.01
GF_27065,66.62
GF_27056,94.69
GF_27376,59.47
GF_27427,39.52
GF_27421,39.66
GF_27428,76.54
GF_27537,43.86
GF_27548,43.3
GF_27462,58.89
GF_27503,102.26
GF_27486,44.55
GF_27450,67.23
GF_27460,37.44
GF_27446,66.8
GF_27449,67.25
GF_27608,52.95
GF_27677,89.15
GF_27693,71.81
GF_27659,42.15
GF_27749,115.56
GF_27758,107.65
GF_27746,111.53
GF_28746,101.71
GF_28761,135.34
GF_28917,216.82
GF_28846,99.46
GF_28882,214.75
GF_28941,125.09
GF_28954,93.56
GF_28968,85.15
GF_29007,101.22
GF_29044,99.56
GF_29081,96.48
GF_29051,74.21
GF_29076,103.48
GF_29123,74.09
GF_24864,80.59
GF_24860,79.86
GF_24758,98.52
GF_24821,39.12
GF_24692,98.38
GF_24711,73.26
GF_24875,124.23
GF_24897,49.98
GF_24947,69.94
GF_24934,65.66
GF_24988,50.09
GF_25002,41.31
GF_25001,86.48
GF_25045,66.96
GF_25054,48.59
GF_25013,110.66
GF_25119,83.68
GF_26083,123.18
GF_26082,125.68
GF_26110,109.16
GF_26165,65.34
GF_26077,104.27
GF_26221,72.24
GF_25168,118.23
GF_25225,80.94
GF_25242,75.46
GF_25331,96.16
GF_25260,109.3
GF_25280,103.36
GF_25355,104.89
GF_25380,78.39
GF_25348,87.27
GF_25340,145.86
GF_25349,87.63
GF_25430,87.01
GF_25428,85.8
GF_25488,142.16
GF_25477,149.52
GF_25459,85.98
GF_25458,86.57
GF_25568,135.47
GF_25509,89.63
GF_25524,88.68
GF_25597,61.29
GF_25635,58.24
GF_25648,51.37
GF_25681,80.24
GF_25679,89.5
GF_25685,81.33
GF_25803,125.64
GF_25758,87.64
GF_25765,87.67
GF_25782,87.07
GF_25802,98.06
GF_25744,123.24
GF_25867,91.1
GF_25827,79.11
GF_25965,39.43
GF_25956,65.03
GF_26024,75.69
GF_26005,124.19
GF_25989,45.26
GF_26037,111.39
GF_26342,91.3
GF_26361,128.52
GF_26323,66.53
GF_26279,102.14
GF_26272,102.25
GF_26303,78.51
GF_26257,105.86
GF_26267,102.14
GF_26290,113.35
GF_26253,108.41
GF_26390,100.44
GF_26413,118.81
GF_26480,63.46
GF_24757,59.97
GF_24745,48.92
GF_24777,43.66
GF_24801,44.35
GF_24803,39.42
GF_24796,44.35
GF_24839,74.76
GF_24700,95.04
GF_24959,45.42
GF_25000,138.17
GF_24932,65.34
GF_24927,52.81
GF_24983,50.72
GF_24991,60.14
GF_24974,39.84
GF_25056,72.07
GF_25049,48.65
GF_25072,51.26
GF_25028,89.06
GF_25043,101.41
GF_25039,70.91
GF_25127,131.87
GF_25104,99.68
GF_25085,89.82
GF_25134,105.73
GF_26154,75.8
GF_26148,64.35
GF_26144,78.51
GF_26180,97.21
GF_25140,58.82
GF_25170,110.3
GF_25235,104.18
GF_25214,134.21
GF_25286,60.26
GF_25257,111.18
GF_25337,100.68
GF_25298,114.59
GF_25353,104.89
GF_25384,84.87
GF_25346,159.61
GF_25436,88.92
GF_25403,154.68
GF_25463,86.86
GF_25540,119.58
GF_25533,87
GF_25547,96.34
GF_25562,87.28
GF_25525,88.2
GF_25506,89.96
GF_25659,51.28
GF_25776,87.83
GF_25720,98.25
GF_25772,87.83
GF_25747,110.31
GF_25811,84.78
GF_25774,87.19
GF_25775,87.19
GF_25809,87.28
GF_25740,123.38
GF_25882,66.11
GF_25891,100.55
GF_25923,80.25
GF_25909,99.29
GF_25841,147.28
GF_25843,69.54
GF_25826,87.67
GF_25995,96.36
GF_25951,75.62
GF_25946,53.98
GF_26042,63.67
GF_26372,156.7
GF_26355,197.14
GF_26223,152.84
GF_26420,89.72
GF_26396,122.71
GF_26398,75.23
GF_26419,82.58
GF_26453,96.81
GF_26454,95.95
GF_24854,74.33
GF_24810,39.42
GF_24834,74.76
GF_24721,124.1
GF_24893,99.85
GF_24882,53.02
GF_24884,52.08
GF_24873,59.11
GF_24907,46.84
GF_24917,52.37
GF_24954,70.78
GF_24976,76
GF_24979,50.72
GF_24972,39.74
GF_25050,48.63
GF_25116,84.7
GF_25118,83.68
GF_25080,101.54
GF_26056,46.86
GF_26048,47.38
GF_26107,108.96
GF_26102,109.09
GF_26113,109.76
GF_26150,66.53
GF_26173,60.48
GF_26143,77.97
GF_26147,65.81
GF_26070,50.71
GF_26137,71.85
GF_26210,63.52
GF_26194,175.8
GF_26185,82.83
GF_26195,175.06
GF_25145,73.95
GF_25172,76.35
GF_25205,101.07
GF_25185,129
GF_25241,77.4
GF_25310,132.49
GF_25317,150.16
GF_25327,96.17
GF_25336,100.68
GF_25382,86.56
GF_25412,54.94
GF_25399,154.55
GF_25486,149.25
GF_25485,150.11
GF_25470,67.27
GF_25461,99.61
GF_25565,134.76
GF_25549,95.05
GF_25577,77.64
GF_25660,51.28
GF_25630,90.69
GF_25698,76.08
GF_25700,76.77
GF_25794,87.64
GF_25677,75.22
GF_25726,93.72
GF_25728,92.98
GF_25666,82.19
GF_25730,93.81
GF_25896,54.47
GF_25897,54.47
GF_25874,62.11
GF_25812,81.91
GF_25815,67.25
GF_25836,78.8
GF_26027,82.63
GF_25955,65.03
GF_26006,76.27
GF_26035,86.82
GF_26364,156.72
GF_26275,102.25
GF_26313,74.79
GF_26321,64.76
GF_26328,138.36
GF_26228,152.84
GF_26224,115.14
GF_26417,85.58
GF_26407,80.26
GF_26444,44.35
GF_26441,44.35
GF_26432,107.47
GF_26434,44.35
GF_26470,69.6
GF_24786,42.79
GF_24814,59.65
GF_24784,47.26
GF_24778,43.66
GF_24794,44.35
GF_24807,39.42
GF_24811,39.42
GF_24830,72.88
GF_24886,52.77
GF_24949,70.69
GF_24943,88.89
GF_25068,48.26
GF_25046,63.97
GF_25036,67.94
GF_25102,96.72
GF_25086,89.83
GF_26058,47.02
GF_26047,46.81
GF_26105,108.46
GF_26163,74.1
GF_26073,104.26
GF_26135,72.06
GF_25291,77.39
GF_25254,109.55
GF_25319,110.46
GF_25330,96.21
GF_25246,91.1
GF_25356,104.89
GF_25410,54.94
GF_25408,55.64
GF_25401,154.55
GF_25478,149.52
GF_25467,70.76
GF_25464,86.78
GF_25449,86.75
GF_25447,86.24
GF_25539,119.58
GF_25555,87.28
GF_25541,102.31
GF_25493,103.73
GF_25601,65.39
GF_25637,58.24
GF_25624,90.69
GF_25755,87.12
GF_25678,75.22
GF_25729,92.9
GF_25875,62.09
GF_25834,70.29
GF_25814,67.34
GF_26019,79.41
GF_26356,183.26
GF_26360,146.64
GF_26367,107.06
GF_26374,61.97
GF_26373,80.36
GF_26264,103.04
GF_26244,109.72
GF_26259,105.86
GF_26332,41.22
GF_26336,41.44
GF_26226,115.24
GF_26397,75.23
GF_26387,97.01
GF_26391,93.66
GF_26473,87.06
GF_26464,93.55
GF_24769,70.82
GF_24781,43.82
GF_24782,47.48
GF_24783,43.66
GF_24695,98.28
GF_24920,52.38
GF_24894,49.98
GF_24946,69.63
GF_24935,65.28
GF_24984,50.72
GF_25070,88.92
GF_25026,89.46
GF_25040,70.73
GF_25021,91.82
GF_25106,96.28
GF_25109,77.93
GF_25099,82.38
GF_25094,74.3
GF_25136,135.57
GF_26106,109.51
GF_26087,124.04
GF_26139,71.91
GF_26141,72.8
GF_26179,95.85
GF_25166,118.23
GF_25222,134.21
GF_25186,156.42
GF_25183,95.04
GF_25227,76.33
GF_25329,95.71
GF_25256,111.18
GF_25266,98.26
GF_25311,82.64
GF_25372,103.5
GF_25363,66.32
GF_25367,101.16
GF_25393,121.45
GF_25472,142.18
GF_25480,149.52
GF_25456,88.21
GF_25462,86.15
GF_25491,92.7
GF_25453,86.6
GF_25534,87
GF_25564,135.43
GF_25548,95.1
GF_25504,89.96
GF_25585,166.95
GF_25609,61.4
GF_25612,96.96
GF_25639,97.98
GF_25657,66.78
GF_25701,76.94
GF_25878,197.87
GF_25933,82.59
GF_25856,92.65
GF_25914,71.83
GF_26007,73.21
GF_25996,85.87
GF_25990,45.26
GF_26366,156.37
GF_26234,74.47
GF_26288,104.08
GF_26286,108.21
GF_26265,53.26
GF_26315,66
GF_26268,52.09
GF_26401,76.2
GF_26469,91.02
GF_26459,93.43
GF_27812,76.81
GF_27797,68.04
GF_27796,91.91
GF_27914,67.2
GF_27882,100.53
GF_27892,98.54
GF_27944,52.67
GF_27969,88.57
GF_27958,43.9
GF_27874,60.67
GF_28032,62.57
GF_28036,199.27
GF_27982,121.98
GF_28007,88.63
GF_28096,109.21
GF_28116,141.27
GF_28307,92.9
GF_28210,51.24
GF_28219,51.82
GF_28226,77.82
GF_28341,73.97
GF_28337,70.75
GF_28397,69.77
GF_28428,50.04
GF_28466,72.81
GF_28523,123.68
GF_28605,34.43
GF_28576,41.88
GF_28632,67.95
GF_28564,76.72
GF_26538,65.56
GF_26541,65.56
GF_26571,122.02
GF_26613,68.46
GF_26645,59.11
GF_26852,56.76
GF_26872,72.47
GF_26931,81.45
GF_26941,62.64
GF_26942,60.67
GF_26909,89.18
GF_26897,63.6
GF_27003,82.58
GF_26963,123.82
GF_27030,68.4
GF_27091,40.15
GF_27180,43.5
GF_27101,165.29
GF_27269,52.74
GF_27118,164.96
GF_27255,99.48
GF_27245,51.5
GF_27309,95.06
GF_27240,51.07
GF_27236,50.91
GF_27300,63.02
GF_27228,51.96
GF_27297,155.3
GF_27058,66.62
GF_27059,55.12
GF_27317,88.48
GF_27359,155.87
GF_27354,40.98
GF_27364,155.87
GF_27357,56.27
GF_27424,39.52
GF_27381,44.94
GF_27380,44.92
GF_27411,71.32
GF_27526,43.91
GF_27469,59.21
GF_27550,44
GF_27519,43.79
GF_27485,44.55
GF_27487,44.55
GF_27617,80.3
GF_27646,72.7
GF_27641,109.8
GF_27630,91.12
GF_27624,159.12
GF_27569,120.16
GF_27699,108.62
GF_27691,72.21
GF_27702,80.15
GF_27692,71.79
GF_27760,85.73
GF_27781,82.77
GF_27720,96.96
GF_26506,65.03
GF_28653,55.06
GF_28654,55.06
GF_28719,114.52
GF_28717,116.96
GF_28725,112.3
GF_28769,99.63
GF_28752,79.35
GF_28788,104.03
GF_28735,91.73
GF_28906,218.12
GF_28840,95.35
GF_28855,94.72
GF_28952,96.38
GF_28935,96.39
GF_28938,125.09
GF_28962,125.32
GF_28985,106.92
GF_29016,101.75
GF_29062,108.16
GF_29054,74.21
GF_29075,102.23
GF_29133,98.9
GF_29121,76.12
GF_29126,75.52
GF_29127,74.79
GF_29116,84.26
GF_29152,80.88
GF_27801,65.44
GF_27845,118.17
GF_27894,99.61
GF_27949,134.39
GF_27942,42.5
GF_28048,162.2
GF_28047,162.2
GF_27987,125.43
GF_28110,90.31
GF_28082,125.26
GF_28090,85.51
GF_28064,196.85
GF_28059,137.57
GF_28215,50.96
GF_28244,50.93
GF_28309,95.71
GF_28220,51.18
GF_28200,50.93
GF_28321,42.47
GF_28323,45.59
GF_28285,42.43
GF_28164,73.9
GF_28411,42.69
GF_28417,83.46
GF_28395,69.35
GF_28429,50.04
GF_28441,47.8
GF_28447,43.78
GF_28477,45.66
GF_28531,96.14
GF_28598,45.36
GF_26560,55.52
GF_26597,130.4
GF_26594,130.26
GF_26573,57.11
GF_26689,83.92
GF_26861,141.14
GF_26760,53.06
GF_26814,61.01
GF_26807,120.5
GF_26838,57.83
GF_26719,87.18
GF_26902,65.08
GF_26905,92.96
GF_26921,64.16
GF_26928,63.31
GF_26889,59.27
GF_26887,58.49
GF_26878,67.5
GF_26959,123.03
GF_26970,41.17
GF_26973,80.72
GF_27009,50.27
GF_26977,73.6
GF_26975,78.71
GF_26948,52.35
GF_26953,138.46
GF_27126,54.25
GF_27314,65.97
GF_27248,99.91
GF_27220,52.49
GF_27308,42.54
GF_27184,39.11
GF_27146,106.25
GF_27054,122
GF_27379,44.94
GF_27408,68.14
GF_27383,44.94
GF_27334,91.09
GF_27335,78.36
GF_27435,43.73
GF_27553,43.91
GF_27524,44.63
GF_27552,44.13
GF_27497,44.15
GF_27477,43.98
GF_27448,67.24
GF_27563,120.99
GF_27661,42.06
GF_27681,71.81
GF_27732,110
GF_27729,109.97
GF_27766,83.5
GF_27735,112.17
GF_27727,95.69
GF_26499,85.29
GF_28738,86.63
GF_28779,101.41
GF_28776,52.1
GF_28772,52.1
GF_28811,92.41
GF_28806,94.44
GF_28873,105.58
GF_28869,124.98
GF_28926,216.86
GF_28921,216.82
GF_28844,99.41
GF_28857,96.68
GF_28866,126.65
GF_28976,92.29
GF_29017,101.7
GF_29032,102.37
GF_29067,113.02
GF_29052,74.3
GF_29089,104.44
GF_29084,86.08
GF_29093,105.27
GF_29078,104.15
GF_29147,117.18
GF_27855,50.15
GF_27836,57.89
GF_27848,107.9
GF_27925,66.74
GF_27976,55.17
GF_27865,70.06
GF_27960,43.68
GF_27860,48.85
GF_28005,87.81
GF_28097,112.96
GF_28228,77.16
GF_28214,49.87
GF_28249,49.56
GF_28184,67.29
GF_28334,70.75
GF_28182,140.39
GF_28331,45.79
GF_28326,46
GF_28332,45.79
GF_28437,106.02
GF_28463,111.7
GF_28461,111.78
GF_28489,70.91
GF_28624,34.4
GF_28629,34.4
GF_28553,109.55
GF_26552,138.12
GF_26543,65.56
GF_26579,143.15
GF_26602,97.91
GF_26603,83.81
GF_26605,64.66
GF_26578,143.73
GF_26622,54.9
GF_26644,68.93
GF_26631,142.46
GF_26688,83.82
GF_26685,100.03
GF_26695,47.43
GF_26750,74.54
GF_26736,220.32
GF_26751,71.85
GF_26847,42.31
GF_26798,78.5
GF_26790,78.62
GF_26835,61.17
GF_26918,61.29
GF_26938,67.43
GF_26895,61.09
GF_26892,61.7
GF_26958,122.73
GF_27005,82.58
GF_27004,69.63
GF_27022,78.08
GF_27263,138.46
GF_27277,90.31
GF_27133,52.51
GF_27150,136.97
GF_27103,164.46
GF_27125,55.02
GF_27224,52.49
GF_27216,52.02
GF_27231,51.77
GF_27196,52.64
GF_27295,155.6
GF_27243,51.49
GF_27358,56.27
GF_27346,122.74
GF_27415,119.3
GF_27403,63.93
GF_27394,151.58
GF_27555,81.76
GF_27558,38.58
GF_27451,67.09
GF_27616,81.6
GF_27597,52.64
GF_27584,55.85
GF_27581,55.7
GF_27651,91.39
GF_27648,90.94
GF_27623,196.87
GF_27660,42.08
GF_27684,72.27
GF_27672,89.01
GF_27764,82.92
GF_27721,95.73
GF_28424,57.28
GF_26511,39.62
GF_26491,53.64
GF_28679,40.99
GF_28688,67.61
GF_28701,55.06
GF_28700,56.65
GF_28699,58.23
GF_28716,121.97
GF_28774,52.1
GF_28760,136.52
GF_28759,135.85
GF_28775,52.1
GF_28795,105.07
GF_28791,107.96
GF_28784,126.65
GF_28837,94.67
GF_28907,218.12
GF_28881,214.75
GF_28892,214.9
GF_28852,96.13
GF_28884,214.79
GF_28965,82.47
GF_28980,140.17
GF_28989,141.03
GF_29040,101.4
GF_29034,105.31
GF_29079,102.23
GF_29111,135.1
GF_29141,109.8
GF_29151,80.3
GF_27798,66.24
GF_27820,57.7
GF_27881,99.4
GF_27890,100.41
GF_27901,101.38
GF_27956,44.1
GF_28035,198.95
GF_28049,80.13
GF_28006,88.63
GF_27988,120.3
GF_28108,86.36
GF_28133,95.93
GF_28129,96.34
GF_28060,137.57
GF_28240,51.3
GF_28245,51.26
GF_28213,49.95
GF_28194,51.71
GF_28313,90.77
GF_28185,56.26
GF_28284,74.98
GF_28293,42.97
GF_28168,72.08
GF_28143,58.46
GF_28371,43.64
GF_28352,45.32
GF_28471,79.08
GF_28473,45.66
GF_28526,115.14
GF_28533,96.14
GF_28546,42.29
GF_28625,34.4
GF_28626,34.4
GF_28604,34.43
GF_28648,93.59
GF_28585,62.95
GF_28563,78.35
GF_28565,138.6
GF_26549,138.03
GF_26558,97.62
GF_26542,65.56
GF_26633,67.6
GF_26647,57.54
GF_26710,74.54
GF_26700,88.32
GF_26741,196.04
GF_26657,56.74
GF_26802,129.43
GF_26784,79.02
GF_26870,100.43
GF_26859,140.91
GF_26858,141.43
GF_26839,57.83
GF_26836,61.01
GF_26813,61.12
GF_26910,89.26
GF_26935,73.41
GF_26924,65.06
GF_26964,41.21
GF_26991,75.8
GF_26982,86.23
GF_26961,123.72
GF_26946,107.52
GF_26945,85.6
GF_26955,65.97
GF_27276,50.05
GF_27268,138.46
GF_27202,74.71
GF_27119,74.61
GF_27124,52.51
GF_27324,94.85
GF_27250,99.17
GF_27140,38.59
GF_27034,109.73
GF_27316,91.16
GF_27044,64.13
GF_27426,39.52
GF_27390,138.4
GF_27412,119.26
GF_27338,76.14
GF_27329,66.67
GF_27549,43.89
GF_27541,43.64
GF_27496,44.15
GF_27479,37.23
GF_27456,37.44
GF_27442,74.24
GF_27621,78.4
GF_27583,55.85
GF_27667,149.02
GF_27645,85.84
GF_27654,71.82
GF_27574,84
GF_27571,83.37
GF_27697,74.33
GF_27738,114.04
GF_27754,109.48
GF_27759,107.91
GF_26513,68.72
GF_28676,68.57
GF_28690,67.61
GF_28709,78.41
GF_28711,99.71
GF_28732,111.49
GF_28787,126.81
GF_28813,97.88
GF_28807,108.49
GF_28851,94.38
GF_28854,95.31
GF_28782,96.39
GF_28944,126.65
GF_28945,93.06
GF_28975,94.24
GF_29064,108.39
GF_29071,102.56
GF_29149,117.19
GF_27818,79.72
GF_27849,119.11
GF_27907,87.04
GF_27922,65.34
GF_27876,75.3
GF_28057,88.2
GF_27983,125.88
GF_27996,162.16
GF_28109,89.03
GF_28123,94.93
GF_28135,97.73
GF_28088,87.55
GF_28193,51.73
GF_28305,98.63
GF_28211,51.02
GF_28317,92.9
GF_28320,42.47
GF_28266,42.43
GF_28161,74.28
GF_28166,69.82
GF_28167,69.85
GF_28361,43.48
GF_28406,42.69
GF_28347,45.27
GF_28443,90.32
GF_28458,69.03
GF_28464,72.81
GF_28521,123.68
GF_28500,70.91
GF_28540,42.11
GF_28511,42.11
GF_28602,34.43
GF_28597,45.36
GF_28633,61.01
GF_28637,79.67
GF_28634,78.11
GF_28552,109.07
GF_28567,137.84
GF_26562,92.67
GF_26570,122.02
GF_26564,92.78
GF_26561,56.8
GF_26528,70.72
GF_26668,74.21
GF_26705,70.99
GF_26737,197.72
GF_26745,196.23
GF_26816,61.63
GF_26899,67.16
GF_26908,65.27
GF_26911,87.49
GF_26988,69.95
GF_26968,41.22
GF_26985,72.18
GF_27012,132.03
GF_27109,164.46
GF_27108,164.8
GF_27157,38.59
GF_27321,94.76
GF_27257,102.64
GF_27197,52.64
GF_27237,50.93
GF_27189,39.11
GF_27249,104.71
GF_27145,38.59
GF_27287,155.3
GF_27345,104.56
GF_27348,122.53
GF_27388,53.14
GF_27464,59.17
GF_27463,59.16
GF_27475,44.03
GF_27580,54.75
GF_27609,53.69
GF_27639,109.8
GF_27634,109.8
GF_27705,75.62
GF_27706,74.22
GF_27673,89.01
GF_27757,109.48
GF_27784,80.62
GF_27708,79.1
GF_26519,56.08
GF_26483,61.48
GF_26482,61.48
GF_26490,53.64
GF_28685,41.75
GF_28686,41.75
GF_28673,65.16
GF_28692,67.61
GF_28691,67.61
GF_28684,41.75
GF_28720,78.59
GF_28910,216.82
GF_28899,220.1
GF_28922,216.86
GF_28886,214.99
GF_28897,217.95
GF_28831,105.12
GF_28947,107.56
GF_28934,82.06
GF_29025,101.68
GF_29092,104.42
GF_29086,85.27
GF_29098,135.33
GF_29109,136
GF_29144,118.5
GF_27846,108.29
GF_27815,79.65
GF_27920,65.84
GF_27957,43.9
GF_27872,57.62
GF_28030,94.87
GF_28040,202.69
GF_28020,158.72
GF_28095,107.47
GF_28058,137.57
GF_28229,78.08
GF_28201,51.73
GF_28315,89.38
GF_28248,50.54
GF_28336,74.48
GF_28277,43.42
GF_28278,43.4
GF_28292,74.96
GF_28154,72.52
GF_28148,66.46
GF_28142,59.2
GF_28383,46.04
GF_28364,43.48
GF_28418,82.29
GF_28459,44.85
GF_28535,96.14
GF_28486,71.03
GF_28517,42.29
GF_28488,70.91
GF_28603,34.43
GF_28580,41.88
GF_28572,41.88
GF_28643,91.26
GF_26535,65.56
GF_26563,92.78
GF_26686,99.35
GF_26696,73.01
GF_26660,79.86
GF_26735,220.61
GF_26740,197.68
GF_26871,101.81
GF_26855,56.82
GF_26773,85.73
GF_26933,69.21
GF_26900,77.5
GF_26879,67.76
GF_27025,83.92
GF_27107,165.29
GF_27267,50.05
GF_27168,53.98
GF_27156,38.75
GF_27212,106.63
GF_27099,130.91
GF_27136,52.51
GF_27264,52.74
GF_27183,39.74
GF_27040,109.56
GF_27077,135.2
GF_27372,114.91
GF_27385,138.17
GF_27384,44.94
GF_27407,64.66
GF_27545,43.3
GF_27472,60.62
GF_27538,43.09
GF_27520,43.82
GF_27532,44.79
GF_27467,59.76
GF_27482,37.52
